pulled_at,date,base_currency,quote_currency,rate,note
2026-09-08T12:10:19Z,2010-09-10,USD,ZAR,7.1815,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-13,USD,ZAR,7.1472,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-14,USD,ZAR,7.1501,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-15,USD,ZAR,7.0898,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-16,USD,ZAR,7.1174,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-17,USD,ZAR,7.1445,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-20,USD,ZAR,7.1363,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-21,USD,ZAR,7.1092,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-22,USD,ZAR,7.0183,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-23,USD,ZAR,7.0817,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-24,USD,ZAR,7.0422,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-27,USD,ZAR,7.0038,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-28,USD,ZAR,7.0195,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-29,USD,ZAR,6.9575,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-09-30,USD,ZAR,6.9928,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-01,USD,ZAR,6.93,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-04,USD,ZAR,6.9668,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-05,USD,ZAR,6.9491,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-06,USD,ZAR,6.8884,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-07,USD,ZAR,6.885,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-08,USD,ZAR,6.9188,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-11,USD,ZAR,6.89,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-12,USD,ZAR,6.909,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-13,USD,ZAR,6.861,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-14,USD,ZAR,6.7826,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-15,USD,ZAR,6.802,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-18,USD,ZAR,6.8869,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-19,USD,ZAR,6.9635,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-20,USD,ZAR,6.9461,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-21,USD,ZAR,6.8938,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-22,USD,ZAR,6.9525,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-25,USD,ZAR,6.9083,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-26,USD,ZAR,6.925,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-27,USD,ZAR,7.0362,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-28,USD,ZAR,7.0326,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-10-29,USD,ZAR,6.9876,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-01,USD,ZAR,7.0009,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-02,USD,ZAR,6.9511,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-03,USD,ZAR,6.9077,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-04,USD,ZAR,6.7818,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-05,USD,ZAR,6.8079,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-08,USD,ZAR,6.8664,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-09,USD,ZAR,6.8088,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-10,USD,ZAR,6.8839,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-11,USD,ZAR,6.9105,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-12,USD,ZAR,6.9477,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-15,USD,ZAR,7.0008,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-16,USD,ZAR,7.0104,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-17,USD,ZAR,7.0665,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-18,USD,ZAR,6.9878,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-19,USD,ZAR,6.9963,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-22,USD,ZAR,6.9977,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-23,USD,ZAR,7.0735,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-24,USD,ZAR,7.1036,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-25,USD,ZAR,7.0488,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-26,USD,ZAR,7.1297,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-29,USD,ZAR,7.1392,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-11-30,USD,ZAR,7.1329,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-01,USD,ZAR,7.0183,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-02,USD,ZAR,6.9774,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-03,USD,ZAR,6.9157,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-06,USD,ZAR,6.9093,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-07,USD,ZAR,6.8762,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-08,USD,ZAR,6.9483,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-09,USD,ZAR,6.917,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-10,USD,ZAR,6.8472,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-13,USD,ZAR,6.8516,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-14,USD,ZAR,6.8227,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-15,USD,ZAR,6.7879,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-16,USD,ZAR,6.8378,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-17,USD,ZAR,6.8311,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-20,USD,ZAR,6.8189,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-21,USD,ZAR,6.8099,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-22,USD,ZAR,6.8038,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-23,USD,ZAR,6.7526,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-24,USD,ZAR,6.745,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-27,USD,ZAR,6.7212,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-28,USD,ZAR,6.6875,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-29,USD,ZAR,6.6881,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-30,USD,ZAR,6.6288,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2010-12-31,USD,ZAR,6.6326,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-03,USD,ZAR,6.6074,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-04,USD,ZAR,6.6452,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-05,USD,ZAR,6.7412,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-06,USD,ZAR,6.7672,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-07,USD,ZAR,6.8415,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-10,USD,ZAR,6.8757,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-11,USD,ZAR,6.8523,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-12,USD,ZAR,6.8461,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-13,USD,ZAR,6.8423,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-14,USD,ZAR,6.9637,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-17,USD,ZAR,6.9283,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-18,USD,ZAR,6.8929,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-19,USD,ZAR,6.9748,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-20,USD,ZAR,7.0741,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-21,USD,ZAR,7.1385,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-24,USD,ZAR,7.0637,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-25,USD,ZAR,7.0657,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-26,USD,ZAR,7.1024,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-27,USD,ZAR,7.0791,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-28,USD,ZAR,7.1029,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-01-31,USD,ZAR,7.1909,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-01,USD,ZAR,7.1596,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-02,USD,ZAR,7.1509,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-03,USD,ZAR,7.1991,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-04,USD,ZAR,7.2888,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-07,USD,ZAR,7.2703,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-08,USD,ZAR,7.2576,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-09,USD,ZAR,7.2059,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-10,USD,ZAR,7.2846,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-11,USD,ZAR,7.3113,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-14,USD,ZAR,7.312,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-15,USD,ZAR,7.2917,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-16,USD,ZAR,7.2648,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-17,USD,ZAR,7.2381,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-18,USD,ZAR,7.1678,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-21,USD,ZAR,7.1482,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-22,USD,ZAR,7.1442,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-23,USD,ZAR,7.0781,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-24,USD,ZAR,7.071,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-25,USD,ZAR,6.9866,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-02-28,USD,ZAR,6.9683,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-03-01,USD,ZAR,6.952,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-03-02,USD,ZAR,6.9333,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-03-03,USD,ZAR,6.8887,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-03-04,USD,ZAR,6.9172,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-03-07,USD,ZAR,6.8615,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2011-03-08,USD,ZAR,6.9168,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
